DOI,Article name,Compound_1,Compound_2,"Cat./Support ratio, % (at)",Morphology (TEM/SEM),"Pore size, nm",width min (nm),width aver (nm),width max (nm),length min (nm),length aver (nm),length max (nm),"Cu, % (at.)","Cu+, % (at.)","Cu(2+), % (at.)",Base,electrolyte,"conc, M",pH,RHE vs V,Product,"FE, %","Time, h",Type of reactor,"Loading, μg/cm2","Add_carbon, %","Surface area of electrode, cm2","Flow rate CO2, ml/min","Av_volume, mkm^3",Ratio_sphere_volume,"Min_volume, mkm^3","Max_volume, mkm^3",1_efermi,1_density_atomic,1_total_magnetization_normalized_formula_units,1_energy_above_hull,1_energy_per_atom,1_volume,1_band_gap,2_efermi,2_density_atomic,2_total_magnetization_normalized_formula_units,2_energy_above_hull,2_energy_per_atom,2_volume,2_band_gap,Product_exactmw,Product_lipinskiHBA,Product_lipinskiHBD,Product_NumAtoms,Product_FractionCSP3,Product_CrippenClogP,Product_hallKierAlpha,Product_kappa2,Product_kappa3,anion_molar_conductance,anion_mobility,anion_diffusion_coefficient,anion_hydr_R_of_ion,Type of reactor_H-cell,Base_carbon paper electrode,Base_gasdiffusion electrode
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-1.12,HCOOH,6.46,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,46.005479304,2.0,1.0,5.0,0.0,-0.29919999999999997,-0.53,1.4699999999999982,1.4700000000000009,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-1.12,CH3OH,2.42,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,32.026214748,1.0,1.0,6.0,1.0,-0.3915,-0.04,0.9600000000000016,-27.040000000000028,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-1.12,C2H5OH,18.9,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,46.041864812,1.0,1.0,9.0,1.0,-0.0014000000000000123,-0.04,1.96,1.9600000000000033,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-1.12,CH3COOH,1.29,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,60.021129368000004,2.0,1.0,8.0,0.5,0.09089999999999993,-0.53,0.8748582995951415,1.1560092559629747,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-1.12,C3H7OH,10.34,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,60.057514876,1.0,1.0,12.0,1.0,0.38710000000000006,-0.04,1.297837837837838,1128.9599999999998,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-1.12,H2,20.52,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,2.015650064,0.0,0.0,2.0,0.0,0.246,0.0,0.0,0.0,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-1.05,C2H4,18.58,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,28.031300127999998,0.0,0.0,6.0,0.0,0.8022,-0.26,0.74,-6.106153846153846,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-1.05,CO,4.36,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,27.99491462,1.0,0.0,2.0,0.0,-0.03751,-0.26,0.74,-6.106153846153846,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-1.05,HCOOH,6.46,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,46.005479304,2.0,1.0,5.0,0.0,-0.29919999999999997,-0.53,1.4699999999999982,1.4700000000000009,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-1.05,CH3OH,4.04,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,32.026214748,1.0,1.0,6.0,1.0,-0.3915,-0.04,0.9600000000000016,-27.040000000000028,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-1.05,C2H5OH,18.42,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,46.041864812,1.0,1.0,9.0,1.0,-0.0014000000000000123,-0.04,1.96,1.9600000000000033,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-1.05,CH3COOH,3.39,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,60.021129368000004,2.0,1.0,8.0,0.5,0.09089999999999993,-0.53,0.8748582995951415,1.1560092559629747,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-1.05,C3H7OH,15.02,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,60.057514876,1.0,1.0,12.0,1.0,0.38710000000000006,-0.04,1.297837837837838,1128.9599999999998,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-1.05,H2,20.52,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,2.015650064,0.0,0.0,2.0,0.0,0.246,0.0,0.0,0.0,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.97,C2H4,12.6,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,28.031300127999998,0.0,0.0,6.0,0.0,0.8022,-0.26,0.74,-6.106153846153846,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.97,CO,5.65,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,27.99491462,1.0,0.0,2.0,0.0,-0.03751,-0.26,0.74,-6.106153846153846,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.97,HCOOH,11.95,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,46.005479304,2.0,1.0,5.0,0.0,-0.29919999999999997,-0.53,1.4699999999999982,1.4700000000000009,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.97,CH3OH,4.52,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,32.026214748,1.0,1.0,6.0,1.0,-0.3915,-0.04,0.9600000000000016,-27.040000000000028,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.97,C2H5OH,22.62,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,46.041864812,1.0,1.0,9.0,1.0,-0.0014000000000000123,-0.04,1.96,1.9600000000000033,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.97,CH3COOH,3.88,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,60.021129368000004,2.0,1.0,8.0,0.5,0.09089999999999993,-0.53,0.8748582995951415,1.1560092559629747,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.97,C3H7OH,18.58,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,60.057514876,1.0,1.0,12.0,1.0,0.38710000000000006,-0.04,1.297837837837838,1128.9599999999998,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.97,H2,19.22,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,2.015650064,0.0,0.0,2.0,0.0,0.246,0.0,0.0,0.0,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.91,C2H4,10.5,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,28.031300127999998,0.0,0.0,6.0,0.0,0.8022,-0.26,0.74,-6.106153846153846,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.91,CO,6.79,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,27.99491462,1.0,0.0,2.0,0.0,-0.03751,-0.26,0.74,-6.106153846153846,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.91,HCOOH,12.6,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,46.005479304,2.0,1.0,5.0,0.0,-0.29919999999999997,-0.53,1.4699999999999982,1.4700000000000009,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.91,CH3OH,5.17,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,32.026214748,1.0,1.0,6.0,1.0,-0.3915,-0.04,0.9600000000000016,-27.040000000000028,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.91,C2H5OH,13.57,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,46.041864812,1.0,1.0,9.0,1.0,-0.0014000000000000123,-0.04,1.96,1.9600000000000033,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.91,CH3COOH,2.91,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,60.021129368000004,2.0,1.0,8.0,0.5,0.09089999999999993,-0.53,0.8748582995951415,1.1560092559629747,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.91,C3H7OH,17.45,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,60.057514876,1.0,1.0,12.0,1.0,0.38710000000000006,-0.04,1.297837837837838,1128.9599999999998,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.91,H2,22.29,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,2.015650064,0.0,0.0,2.0,0.0,0.246,0.0,0.0,0.0,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.85,C2H4,8.89,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,28.031300127999998,0.0,0.0,6.0,0.0,0.8022,-0.26,0.74,-6.106153846153846,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.85,CO,8.56,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,27.99491462,1.0,0.0,2.0,0.0,-0.03751,-0.26,0.74,-6.106153846153846,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.85,HCOOH,14.86,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,46.005479304,2.0,1.0,5.0,0.0,-0.29919999999999997,-0.53,1.4699999999999982,1.4700000000000009,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.85,CH3OH,2.75,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,32.026214748,1.0,1.0,6.0,1.0,-0.3915,-0.04,0.9600000000000016,-27.040000000000028,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.85,C2H5OH,15.19,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,46.041864812,1.0,1.0,9.0,1.0,-0.0014000000000000123,-0.04,1.96,1.9600000000000033,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.85,CH3COOH,4.04,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,60.021129368000004,2.0,1.0,8.0,0.5,0.09089999999999993,-0.53,0.8748582995951415,1.1560092559629747,44.5,4.353,1.118,2.193,1.0,0.0,0.0
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.85,C3H7OH,7.43,0.5,H-cell,1214.77,0.0,0.2,20.0,0.00022089323345553228,1.0,8.711374629016697e-05,0.0006061310326019806,4.72796063,11.121387926358747,0.0006916,0.000264654999999,-5.466114125,44.485551705434986,0.0,4.17791244,12.764484711878117,0.0,0.0,-5.02663022,76.5869082712687,0.512699999999999,60.057514876,1.0,1.0,12.0,1.0,0.38710000000000006,-0.04,1.297837837837838,1128.9599999999998,44.5,4.353,1.118,2.193,1.0,0.0,0.0
