,generations,mean,max
0,1,26.28025610123242,39.40613494613391
1,2,26.747308076355562,39.40613494613391
2,3,30.395279855602976,39.40613494613391
3,4,31.683255898756634,41.958118184266965
4,5,33.96161556907296,41.958118184266965
5,6,35.04438635227406,43.143766688635296
6,7,36.81982988714498,44.112749096865066
7,8,37.45233326742988,44.112749096865066
8,9,37.45233326742988,44.112749096865066
9,10,37.46389433108718,44.112749096865066
10,11,37.64441560112299,44.112749096865066
11,12,38.304497230876095,44.112749096865066
12,13,38.75759901661651,44.112749096865066
13,14,39.039648755701656,44.112749096865066
14,15,39.039648755701656,44.112749096865066
15,16,39.93016940946656,44.112749096865066
16,17,40.10165183699277,44.339124280517304
17,18,40.528287477995086,44.339124280517304
18,19,40.55402378608892,44.339124280517304
19,20,40.62241327640952,44.339124280517304
20,21,40.627716699975615,44.47701329323585
21,22,40.82039684800335,44.47701329323585
22,23,40.82039684800335,44.47701329323585
23,24,40.98624340408445,44.47701329323585
24,25,41.01512925953526,44.47701329323585
25,26,41.517366450704266,45.095828853266866
26,27,41.79793613995499,45.634909595910486
27,28,41.79793613995499,45.634909595910486
28,29,41.79793613995499,45.634909595910486
29,30,41.79793613995499,45.634909595910486
30,31,41.79816100632187,45.634909595910486
31,32,41.79816100632187,45.634909595910486
32,33,41.95114226172453,45.634909595910486
33,34,41.95114226172453,45.634909595910486
34,35,41.95114226172453,45.634909595910486
35,36,41.95114226172453,45.634909595910486
36,37,41.95114226172453,45.634909595910486
37,38,41.99875561921648,46.87285689070143
38,39,41.99875561921648,46.87285689070143
39,40,42.00776584326562,46.87285689070143
40,41,42.041453341947886,46.87285689070143
41,42,42.041453341947886,46.87285689070143
42,43,42.041453341947886,46.87285689070143
43,44,42.095800313683405,46.87285689070143
44,45,42.18987170779045,46.87285689070143
45,46,42.31531793220011,46.87285689070143
46,47,42.35226040306002,46.87285689070143
47,48,42.43965719664341,46.87285689070143
48,49,42.43965719664341,46.87285689070143
49,50,42.55495964463824,46.87285689070143
50,51,42.557529269854065,46.87285689070143
51,52,42.557529269854065,46.87285689070143
52,53,42.557529269854065,46.87285689070143
53,54,42.557529269854065,46.87285689070143
54,55,42.72644798304399,46.87285689070143
55,56,42.750751015171986,46.87285689070143
56,57,42.80669498326757,46.87285689070143
57,58,42.80669498326757,46.87285689070143
58,59,42.834026211891235,46.87285689070143
59,60,42.834026211891235,46.87285689070143
60,61,42.834026211891235,46.87285689070143
61,62,42.990012063114094,47.28031436158895
62,63,43.379440658639396,47.28031436158895
63,64,43.39883241550173,47.28031436158895
64,65,43.54973875672527,47.79494124300042
65,66,43.573357657118784,47.79494124300042
66,67,43.573357657118784,47.79494124300042
67,68,43.573357657118784,47.79494124300042
68,69,43.573357657118784,47.79494124300042
69,70,43.573357657118784,47.79494124300042
70,71,43.573357657118784,47.79494124300042
71,72,43.573357657118784,47.79494124300042
72,73,43.6022132570118,47.79494124300042
73,74,43.6022132570118,47.79494124300042
74,75,43.6022132570118,47.79494124300042
75,76,43.71459210738358,47.79494124300042
76,77,43.71459210738358,47.79494124300042
77,78,43.71459210738358,47.79494124300042
78,79,43.79347669499891,47.79494124300042
79,80,43.95111877492536,47.79494124300042
80,81,43.95111877492536,47.79494124300042
81,82,44.15185453214104,47.79494124300042
82,83,44.15185453214104,47.79494124300042
83,84,44.15185453214104,47.79494124300042
84,85,44.295592321148675,47.79494124300042
85,86,44.295592321148675,47.79494124300042
86,87,44.295592321148675,47.79494124300042
87,88,44.323153845388774,47.79494124300042
88,89,44.323153845388774,47.79494124300042
89,90,44.323153845388774,47.79494124300042
90,91,44.323153845388774,47.79494124300042
91,92,44.323153845388774,47.79494124300042
92,93,44.323153845388774,47.79494124300042
93,94,44.323153845388774,47.79494124300042
94,95,44.323153845388774,47.79494124300042
