,generations,mean,max
0,1,26.157637943502515,35.25364387056728
1,2,29.00978270725094,36.19155610369641
2,3,31.004190086738483,36.19155610369641
3,4,32.94106198695567,36.19155610369641
4,5,33.334938623464105,36.19155610369641
5,6,33.686895139356764,36.19155610369641
6,7,34.49368755920702,37.60148549495929
7,8,34.91931722349869,37.60148549495929
8,9,34.95321693653414,37.60148549495929
9,10,34.95321693653414,37.60148549495929
10,11,36.0310415730456,38.47316376101843
11,12,36.146535214148734,38.47316376101843
12,13,36.45835383102277,38.47316376101843
13,14,36.45835383102277,38.47316376101843
14,15,36.45835383102277,38.47316376101843
15,16,36.73067110588371,40.83178033544952
16,17,37.31485557134125,40.83178033544952
17,18,37.31485557134125,40.83178033544952
18,19,38.40283397835708,41.573412428247494
19,20,38.761279434499585,41.573412428247494
