,generations,mean,max
0,1,25.776004939439726,40.50592990539327
1,2,25.943663327503184,40.50592990539327
2,3,31.743597056832797,40.50592990539327
3,4,33.723551822501804,42.85814296202673
4,5,34.26505927689296,42.85814296202673
5,6,35.386960236720526,42.85814296202673
6,7,35.510006612094045,42.85814296202673
7,8,35.704753274526446,42.85814296202673
8,9,35.704753274526446,42.85814296202673
9,10,38.12114807808821,48.29748022363632
10,11,38.76920588328489,48.29748022363632
11,12,39.790241136266715,48.996105060767306
12,13,40.09315281313271,48.996105060767306
13,14,40.422701679826794,48.996105060767306
14,15,40.5628396589954,48.996105060767306
15,16,41.16531621366211,51.13157114322203
16,17,41.36475341364651,51.13157114322203
17,18,41.803931243565906,51.13157114322203
18,19,41.91238717537979,51.13157114322203
19,20,42.02404001878912,51.13157114322203
20,21,42.21668200351654,51.13157114322203
21,22,42.352123755047565,51.13157114322203
22,23,42.67781274892279,51.13157114322203
23,24,42.755762503430546,51.13157114322203
24,25,42.95342227838744,51.13157114322203
25,26,42.95342227838744,51.13157114322203
26,27,42.983494165473815,51.13157114322203
27,28,42.983494165473815,51.13157114322203
28,29,42.983494165473815,51.13157114322203
29,30,43.23282674483511,51.13157114322203
30,31,43.25624165051598,51.13157114322203
31,32,43.25624165051598,51.13157114322203
32,33,43.25624165051598,51.13157114322203
33,34,43.26315871878009,51.13157114322203
34,35,43.39214360632972,51.13157114322203
35,36,43.4184210716556,51.13157114322203
36,37,43.4184210716556,51.13157114322203
37,38,43.4184210716556,51.13157114322203
38,39,43.4184210716556,51.13157114322203
39,40,43.57745550339473,51.77109658297836
