,generations,mean,max
0,1,27.85971546104294,39.10258480937033
1,2,27.8758520735213,39.10258480937033
2,3,31.62087746988155,39.10258480937033
3,4,32.41733290348419,39.10258480937033
4,5,33.69806218090321,41.049836465398585
5,6,34.43195059692154,41.049836465398585
6,7,34.985618262660154,41.049836465398585
7,8,36.09029735661095,41.049836465398585
8,9,37.78454684992184,42.25084251333236
9,10,38.01342476078727,42.25084251333236
10,11,38.051528713243,42.25084251333236
11,12,39.05138469528409,43.96485967676067
12,13,39.215279010426165,43.96485967676067
13,14,39.31232163601889,43.96485967676067
14,15,40.10354792017406,43.96485967676067
15,16,40.10354792017406,43.96485967676067
16,17,40.39983785148813,45.742207071276226
17,18,40.39983785148813,45.742207071276226
18,19,40.46734872137192,45.742207071276226
19,20,40.46734872137192,45.742207071276226
20,21,40.52222405050735,45.742207071276226
21,22,41.04996065034533,45.742207071276226
22,23,41.04996065034533,45.742207071276226
23,24,41.18942020889145,45.742207071276226
24,25,41.18942020889145,45.742207071276226
