,generations,mean,max
0,1,29.931815067756553,46.14779247740802
1,2,30.123336489535358,46.14779247740802
2,3,31.780831266363226,46.14779247740802
3,4,32.67087172282119,46.14779247740802
4,5,32.92235020715295,46.14779247740802
5,6,34.645556394351566,46.14779247740802
6,7,35.014193163420046,46.14779247740802
7,8,35.48647669856796,46.14779247740802
8,9,36.060559077379935,47.01843765558745
9,10,36.55193851439152,47.01843765558745
10,11,37.005937072080144,47.01843765558745
11,12,37.223910176287816,47.01843765558745
12,13,37.51386959348693,47.01843765558745
13,14,37.675097633115236,47.01843765558745
14,15,38.10579742455879,47.01843765558745
15,16,38.40898253936565,47.01843765558745
16,17,38.462985502980125,47.01843765558745
17,18,38.48842226976228,47.01843765558745
18,19,39.00675208038007,47.01843765558745
19,20,39.179744093808374,47.01843765558745
20,21,39.65425538830273,47.01843765558745
21,22,39.83341803065148,47.01843765558745
22,23,39.93943736222988,47.01843765558745
23,24,40.15982068807673,47.01843765558745
24,25,40.248565250995846,48.077468032707884
25,26,40.248565250995846,48.077468032707884
26,27,40.378514717943844,48.077468032707884
27,28,40.87797155779444,48.44778457952177
28,29,40.98978101566351,48.44778457952177
29,30,41.02583683054918,48.44778457952177
30,31,41.12947639786963,48.44778457952177
31,32,41.36236083927465,48.44778457952177
32,33,41.43966253732271,48.44778457952177
33,34,41.58326899763136,48.93468611878765
34,35,41.825930555719786,48.93468611878765
35,36,41.825930555719786,48.93468611878765
36,37,41.949890479078206,48.93468611878765
37,38,42.01447080489569,48.93468611878765
38,39,42.01447080489569,48.93468611878765
39,40,42.01447080489569,48.93468611878765
40,41,42.22909631040762,48.93468611878765
41,42,42.31591714293915,48.93468611878765
42,43,42.43781263090049,48.93468611878765
43,44,42.53237983707837,50.89569310888052
44,45,42.53237983707837,50.89569310888052
45,46,42.58820375393171,50.89569310888052
46,47,42.58820375393171,50.89569310888052
47,48,42.646004026472696,50.89569310888052
48,49,42.68240411365586,50.89569310888052
49,50,42.85175748546566,51.8172794879555
50,51,42.912011115496995,51.8172794879555
51,52,42.96284559701878,51.8172794879555
52,53,42.9969044392578,51.8172794879555
53,54,43.13485465590762,51.8172794879555
54,55,43.13485465590762,51.8172794879555
