,generations,mean,max
0,1,27.71190705438306,41.73262989451618
1,2,29.381150127574614,41.73262989451618
2,3,32.336871144346155,41.73262989451618
3,4,33.10871108148024,41.73262989451618
4,5,33.62801140153692,41.73262989451618
5,6,34.40675514268146,41.73262989451618
6,7,35.388381479433704,48.094095770720216
7,8,36.98935737127136,48.094095770720216
8,9,37.74035932769418,48.094095770720216
9,10,38.22738133783578,48.094095770720216
10,11,38.337619308760786,48.094095770720216
11,12,38.337619308760786,48.094095770720216
12,13,38.85424701996341,48.094095770720216
13,14,39.01653613807433,48.094095770720216
14,15,39.340297611200306,48.094095770720216
15,16,39.370113531608695,48.094095770720216
16,17,39.64485437731601,48.094095770720216
17,18,40.199034257987165,51.401227053401726
18,19,40.30362353951357,51.401227053401726
19,20,40.88611155512703,51.401227053401726
