,generations,mean,max
0,1,26.60813914003245,38.57945217523048
1,2,27.026499173761138,38.57945217523048
2,3,31.9196837391969,47.777957249478646
3,4,32.71173388776187,47.777957249478646
4,5,34.73868245163735,47.777957249478646
5,6,35.226343646682054,47.777957249478646
6,7,36.00972479168482,49.311765919854665
7,8,36.162949753608224,49.311765919854665
8,9,37.05307264244163,49.311765919854665
9,10,37.22657424530959,49.311765919854665
10,11,37.5222193907037,49.311765919854665
11,12,38.286735769988475,55.068558174801474
12,13,39.39417934907213,55.068558174801474
13,14,39.80784847902741,55.068558174801474
14,15,39.832273090877806,55.068558174801474
15,16,40.05219254397461,55.068558174801474
16,17,40.128098843099934,55.068558174801474
17,18,40.49592385811774,55.068558174801474
18,19,40.49592385811774,55.068558174801474
19,20,40.532025091272565,55.068558174801474
20,21,40.532025091272565,55.068558174801474
21,22,40.86928664491804,55.068558174801474
22,23,41.66865532090209,55.068558174801474
23,24,41.776965870517934,55.068558174801474
24,25,42.0418668391522,55.068558174801474
25,26,42.09517949482569,55.068558174801474
26,27,42.520638736713515,55.068558174801474
27,28,42.57861865778748,55.068558174801474
28,29,42.57861865778748,55.068558174801474
29,30,42.898736001287745,55.068558174801474
30,31,43.0866914913103,55.068558174801474
31,32,43.789180206582095,55.068558174801474
32,33,44.039939034370555,55.068558174801474
33,34,44.039939034370555,55.068558174801474
34,35,44.09706646316436,55.068558174801474
35,36,44.19944384996384,55.068558174801474
36,37,44.298649951637145,55.068558174801474
37,38,44.298649951637145,55.068558174801474
38,39,44.43964443127132,55.068558174801474
39,40,44.525622499536404,55.068558174801474
40,41,44.525622499536404,55.068558174801474
41,42,44.58857354904021,55.068558174801474
42,43,44.60510949919198,55.068558174801474
43,44,44.76738319025921,55.068558174801474
44,45,44.76738319025921,55.068558174801474
45,46,44.805998283879305,55.068558174801474
46,47,44.8565933705519,55.068558174801474
47,48,44.8565933705519,55.068558174801474
48,49,44.879008425399306,55.068558174801474
49,50,44.93435296943822,55.068558174801474
50,51,45.061492108907615,55.068558174801474
51,52,45.061492108907615,55.068558174801474
52,53,45.08759171963143,56.39963832171583
53,54,45.08759171963143,56.39963832171583
54,55,45.08759171963143,56.39963832171583
55,56,45.08759171963143,56.39963832171583
56,57,45.22363937890843,56.39963832171583
57,58,45.292027315059116,56.39963832171583
58,59,45.292027315059116,56.39963832171583
59,60,45.32195391117521,56.39963832171583
60,61,45.32195391117521,56.39963832171583
61,62,45.32195391117521,56.39963832171583
62,63,45.33488694207314,56.39963832171583
63,64,45.37190643867691,56.39963832171583
64,65,45.423282146187276,56.39963832171583
