,generations,mean,max
0,1,27.157647261521458,39.38114754884403
1,2,27.23209902543166,39.38114754884403
2,3,35.90398010750836,44.24009003966594
3,4,35.96985548102806,44.24009003966594
4,5,36.11403701201448,44.24009003966594
5,6,36.57077841779335,44.24009003966594
6,7,36.57077841779335,44.24009003966594
7,8,37.20585287582222,44.24009003966594
8,9,37.20585287582222,44.24009003966594
9,10,38.09430111380411,44.69464520130439
10,11,38.22847593832813,44.69464520130439
11,12,38.35019450429212,44.69464520130439
12,13,39.920500356678104,46.116648715790326
13,14,40.364092743872426,49.07235703968175
14,15,40.364092743872426,49.07235703968175
15,16,42.46110419170975,49.13961645084066
16,17,42.46110419170975,49.13961645084066
17,18,42.46110419170975,49.13961645084066
18,19,42.46110419170975,49.13961645084066
19,20,42.46110419170975,49.13961645084066
20,21,42.71790752321461,49.671417341773335
21,22,43.59202226358906,49.671417341773335
22,23,43.59202226358906,49.671417341773335
23,24,43.59202226358906,49.671417341773335
24,25,43.794600348321026,50.686997315294306
25,26,43.86622998736179,50.686997315294306
26,27,44.42435339209861,50.686997315294306
27,28,44.45117914902842,50.686997315294306
28,29,44.45117914902842,50.686997315294306
29,30,44.45117914902842,50.686997315294306
30,31,44.45117914902842,50.686997315294306
31,32,44.45117914902842,50.686997315294306
32,33,44.65305494952284,50.686997315294306
33,34,44.65305494952284,50.686997315294306
34,35,45.29391062132366,50.686997315294306
35,36,45.29391062132366,50.686997315294306
36,37,45.7362633946226,50.686997315294306
37,38,45.81990446661022,50.686997315294306
38,39,45.81990446661022,50.686997315294306
39,40,45.81990446661022,50.686997315294306
40,41,45.81990446661022,50.686997315294306
41,42,45.81990446661022,50.686997315294306
42,43,45.81990446661022,50.686997315294306
43,44,45.93807295627548,50.686997315294306
44,45,45.93807295627548,50.686997315294306
45,46,46.08961384214979,50.686997315294306
46,47,46.08961384214979,50.686997315294306
47,48,46.08961384214979,50.686997315294306
48,49,46.18674796941308,50.686997315294306
49,50,46.18674796941308,50.686997315294306
50,51,46.18674796941308,50.686997315294306
51,52,46.18674796941308,50.686997315294306
52,53,46.18674796941308,50.686997315294306
53,54,46.18674796941308,50.686997315294306
54,55,46.18674796941308,50.686997315294306
55,56,46.18674796941308,50.686997315294306
56,57,46.67142904887426,52.595840142922086
57,58,46.67142904887426,52.595840142922086
58,59,46.72940317233508,52.595840142922086
59,60,46.72940317233508,52.595840142922086
60,61,46.72940317233508,52.595840142922086
61,62,46.72940317233508,52.595840142922086
62,63,46.72940317233508,52.595840142922086
63,64,46.94448264486791,52.595840142922086
64,65,46.94448264486791,52.595840142922086
65,66,46.94448264486791,52.595840142922086
66,67,46.94448264486791,52.595840142922086
67,68,46.94448264486791,52.595840142922086
68,69,46.94448264486791,52.595840142922086
69,70,47.13369703595909,52.595840142922086
