,generations,mean,max
0,1,29.48506799948978,39.75783282908416
1,2,29.48506799948978,39.75783282908416
2,3,30.034293590656954,39.75783282908416
3,4,33.1902141509243,40.758223897327426
4,5,37.59225276272872,40.758223897327426
5,6,37.59225276272872,40.758223897327426
6,7,37.97443957964137,40.758223897327426
7,8,37.97443957964137,40.758223897327426
8,9,38.68138989658349,40.758223897327426
9,10,38.68138989658349,40.758223897327426
10,11,39.39885924167361,40.758223897327426
11,12,39.39885924167361,40.758223897327426
12,13,40.11021686056506,44.02597854243286
13,14,40.16425543236793,44.02597854243286
14,15,40.77095459230309,44.39841885693838
15,16,40.77095459230309,44.39841885693838
16,17,40.77095459230309,44.39841885693838
17,18,40.77095459230309,44.39841885693838
18,19,40.77095459230309,44.39841885693838
19,20,40.77095459230309,44.39841885693838
20,21,41.25127151534281,44.39841885693838
21,22,41.27741520356972,44.39841885693838
22,23,41.401649457450844,44.39841885693838
23,24,41.401649457450844,44.39841885693838
24,25,41.401649457450844,44.39841885693838
25,26,41.401649457450844,44.39841885693838
26,27,41.401649457450844,44.39841885693838
27,28,41.40973434077327,44.39841885693838
28,29,41.45562945636535,44.39841885693838
29,30,41.45562945636535,44.39841885693838
30,31,41.45562945636535,44.39841885693838
31,32,41.45562945636535,44.39841885693838
32,33,41.45562945636535,44.39841885693838
33,34,41.45562945636535,44.39841885693838
34,35,41.45562945636535,44.39841885693838
35,36,41.45562945636535,44.39841885693838
36,37,41.45562945636535,44.39841885693838
37,38,41.83501638848898,44.39841885693838
38,39,41.83501638848898,44.39841885693838
39,40,41.83501638848898,44.39841885693838
40,41,41.83501638848898,44.39841885693838
41,42,41.83501638848898,44.39841885693838
42,43,41.83501638848898,44.39841885693838
43,44,41.83501638848898,44.39841885693838
44,45,41.83501638848898,44.39841885693838
45,46,41.83501638848898,44.39841885693838
46,47,41.83501638848898,44.39841885693838
47,48,42.31603104517334,44.39841885693838
48,49,44.44736380876129,46.74634982029585
49,50,45.600937627730865,50.162100120640105
50,51,45.600937627730865,50.162100120640105
51,52,45.95579339228751,50.162100120640105
52,53,45.95579339228751,50.162100120640105
53,54,46.19647565931558,50.162100120640105
54,55,46.19647565931558,50.162100120640105
55,56,46.19647565931558,50.162100120640105
56,57,46.19647565931558,50.162100120640105
57,58,46.19647565931558,50.162100120640105
58,59,46.19647565931558,50.162100120640105
59,60,46.19647565931558,50.162100120640105
60,61,46.19647565931558,50.162100120640105
61,62,46.19647565931558,50.162100120640105
62,63,46.19647565931558,50.162100120640105
63,64,46.19647565931558,50.162100120640105
64,65,46.6339223085113,50.162100120640105
