,generations,mean,max
0,1,25.450622220596713,42.25426256363039
1,2,26.656225653488892,42.25426256363039
2,3,32.10760078602613,42.25426256363039
3,4,33.24227817028826,43.13543986425438
4,5,35.873977056404875,52.26362137095157
5,6,36.190848869947025,52.26362137095157
6,7,36.77699378606655,52.26362137095157
7,8,37.63965144116296,52.26362137095157
8,9,37.776994333153745,52.26362137095157
9,10,38.27911592570624,52.26362137095157
10,11,38.61271341324409,52.26362137095157
11,12,38.89479875852042,52.26362137095157
12,13,39.4877795896159,52.26362137095157
13,14,39.69874943485186,52.26362137095157
14,15,40.228981828370856,52.26362137095157
