,generations,mean,max
0,1,28.600906801888076,39.23280688076417
1,2,28.608947927404472,39.23280688076417
2,3,33.08372942002136,42.34298247626771
3,4,34.38645203365962,42.34298247626771
4,5,34.95457870570377,42.34298247626771
5,6,36.31841816351107,48.548974040552935
6,7,38.140774209223906,48.548974040552935
7,8,38.552603087885274,48.548974040552935
8,9,39.17370272340122,48.548974040552935
9,10,40.0086109593819,48.548974040552935
10,11,40.35357725878652,48.548974040552935
11,12,40.458341289126444,48.548974040552935
12,13,41.3476333467476,48.548974040552935
13,14,41.710789428275355,48.548974040552935
14,15,42.000796136477895,48.548974040552935
15,16,42.20565143605329,48.548974040552935
16,17,42.22992065419291,48.548974040552935
17,18,42.52988523518515,48.548974040552935
18,19,42.52988523518515,48.548974040552935
19,20,42.80456320024135,48.548974040552935
20,21,42.80456320024135,48.548974040552935
21,22,42.80456320024135,48.548974040552935
22,23,42.80456320024135,48.548974040552935
23,24,43.13484164856124,48.67419298087344
24,25,43.13484164856124,48.67419298087344
25,26,43.31642334189099,53.95271446977488
26,27,43.5597126631842,53.95271446977488
27,28,43.62912453619575,53.95271446977488
28,29,43.66361306442446,53.95271446977488
29,30,43.66361306442446,53.95271446977488
30,31,44.34020389468458,53.95271446977488
31,32,44.34020389468458,53.95271446977488
32,33,44.34020389468458,53.95271446977488
33,34,44.34020389468458,53.95271446977488
34,35,44.34020389468458,53.95271446977488
35,36,44.34211495620856,53.95271446977488
36,37,44.406764138911925,53.95271446977488
37,38,44.48902960483048,53.95271446977488
38,39,44.96058376716649,54.45495028141119
39,40,44.96058376716649,54.45495028141119
40,41,44.96058376716649,54.45495028141119
41,42,45.10522333703269,54.45495028141119
42,43,45.10522333703269,54.45495028141119
43,44,45.10639064110708,54.45495028141119
44,45,45.11103292603009,54.45495028141119
45,46,45.11103292603009,54.45495028141119
46,47,45.11103292603009,54.45495028141119
47,48,45.33022615922292,54.45495028141119
48,49,45.4096679816152,54.45495028141119
49,50,45.41284511833295,54.45495028141119
50,51,45.41284511833295,54.45495028141119
51,52,45.41284511833295,54.45495028141119
52,53,45.53270169681156,54.45495028141119
53,54,45.53270169681156,54.45495028141119
54,55,45.58539768466428,54.45495028141119
55,56,45.58539768466428,54.45495028141119
56,57,45.58539768466428,54.45495028141119
57,58,45.58539768466428,54.45495028141119
58,59,45.58539768466428,54.45495028141119
59,60,45.58539768466428,54.45495028141119
60,61,45.58539768466428,54.45495028141119
61,62,45.606267377680936,54.45495028141119
62,63,45.65660801516516,54.45495028141119
63,64,45.65660801516516,54.45495028141119
64,65,45.70373779207923,54.45495028141119
