,generations,mean,max
0,1,28.28017466424955,48.42533943103298
1,2,29.00656130706662,48.42533943103298
2,3,30.90763659523909,48.42533943103298
3,4,33.48851363622125,48.42533943103298
4,5,34.19415348350695,48.42533943103298
5,6,35.53296606526377,48.946818273541496
6,7,36.39237278948474,49.780482367487274
7,8,36.577877068078585,49.780482367487274
8,9,36.706006159645504,49.780482367487274
9,10,37.15690340787783,49.780482367487274
10,11,37.67546849868155,49.780482367487274
11,12,38.073689887684125,49.780482367487274
12,13,38.151043264148655,49.780482367487274
13,14,38.52446181655919,49.780482367487274
14,15,39.18796085916898,50.82898694385798
15,16,39.6487654353586,50.82898694385798
16,17,40.75227556240157,50.82898694385798
17,18,40.983884009721635,50.82898694385798
18,19,41.239805406033575,53.898026986084695
19,20,41.89108155211692,54.90334010926115
20,21,42.412897572122,57.54481250004465
21,22,42.44753592094169,57.54481250004465
22,23,42.60196475050955,57.54481250004465
23,24,42.75763033642638,57.54481250004465
24,25,42.916425250222105,57.54481250004465
25,26,43.06771107588315,57.54481250004465
26,27,43.09608352186198,57.54481250004465
27,28,43.11814845890627,57.54481250004465
28,29,43.34214293438212,57.54481250004465
29,30,43.34273319976688,57.54481250004465
30,31,43.34670775550705,57.54481250004465
31,32,43.50958085347656,57.54481250004465
32,33,43.50958085347656,57.54481250004465
33,34,43.5373380972476,57.54481250004465
34,35,43.61411040131128,57.54481250004465
