,generations,mean,max
0,1,31.384745451041084,47.15634649475932
1,2,31.86662688221829,47.15634649475932
2,3,33.83601312566551,47.15634649475932
3,4,34.13438244698917,47.15634649475932
4,5,35.72923860862372,47.15634649475932
5,6,35.72923860862372,47.15634649475932
6,7,36.77737767888974,47.15634649475932
7,8,37.50458050043396,47.15634649475932
8,9,37.681606681589976,47.15634649475932
9,10,38.83150957241666,47.15634649475932
10,11,38.83150957241666,47.15634649475932
11,12,39.12975599870637,47.15634649475932
12,13,39.48927565890884,47.15634649475932
13,14,39.78974301202799,47.15634649475932
14,15,39.78974301202799,47.15634649475932
15,16,39.78974301202799,47.15634649475932
16,17,40.180293202280815,48.2691163750677
17,18,40.647209473684484,48.2691163750677
18,19,40.647209473684484,48.2691163750677
19,20,40.65208267009497,48.2691163750677
20,21,43.34753640411344,52.5678016216208
21,22,44.858081891458546,52.5678016216208
22,23,44.94516441681789,52.5678016216208
23,24,45.65414438144751,54.62422149779533
24,25,45.65414438144751,54.62422149779533
25,26,45.65414438144751,54.62422149779533
26,27,45.65414438144751,54.62422149779533
27,28,46.634110672180846,54.62422149779533
28,29,47.241497686068115,54.62422149779533
29,30,47.58536164356783,54.62422149779533
30,31,47.58536164356783,54.62422149779533
31,32,47.58536164356783,54.62422149779533
32,33,47.58536164356783,54.62422149779533
33,34,47.58536164356783,54.62422149779533
34,35,47.58536164356783,54.62422149779533
35,36,47.8068788671906,54.62422149779533
36,37,47.8068788671906,54.62422149779533
37,38,47.8068788671906,54.62422149779533
38,39,48.317242064873255,54.62422149779533
39,40,48.317242064873255,54.62422149779533
40,41,48.49869833770555,54.62422149779533
41,42,48.49869833770555,54.62422149779533
42,43,48.49869833770555,54.62422149779533
43,44,48.49869833770555,54.62422149779533
44,45,48.49869833770555,54.62422149779533
45,46,48.49869833770555,54.62422149779533
46,47,48.49869833770555,54.62422149779533
47,48,48.49869833770555,54.62422149779533
48,49,48.49869833770555,54.62422149779533
49,50,48.49869833770555,54.62422149779533
