,generations,mean,max
0,1,25.333823039407008,32.38730000037131
1,2,25.333823039407008,32.38730000037131
2,3,34.465478989787805,43.39997293288148
3,4,35.42318301879563,43.39997293288148
4,5,36.20800553626693,43.39997293288148
5,6,36.20800553626693,43.39997293288148
6,7,36.20800553626693,43.39997293288148
7,8,36.20800553626693,43.39997293288148
8,9,36.286342610204365,43.39997293288148
9,10,36.286342610204365,43.39997293288148
10,11,36.286342610204365,43.39997293288148
11,12,36.286342610204365,43.39997293288148
12,13,36.286342610204365,43.39997293288148
13,14,37.34711680141048,43.39997293288148
14,15,37.34711680141048,43.39997293288148
15,16,37.34711680141048,43.39997293288148
16,17,37.34711680141048,43.39997293288148
17,18,37.79584015499658,43.39997293288148
18,19,37.79584015499658,43.39997293288148
19,20,37.79584015499658,43.39997293288148
20,21,41.1308864596916,45.1127914292513
21,22,43.11822732942579,46.46785039615854
22,23,43.20844218078434,46.46785039615854
23,24,43.20844218078434,46.46785039615854
24,25,43.35138904422504,46.46785039615854
25,26,43.35138904422504,46.46785039615854
26,27,43.35138904422504,46.46785039615854
27,28,43.35138904422504,46.46785039615854
28,29,43.533441626444954,46.46785039615854
29,30,43.79984663950606,46.46785039615854
30,31,43.901916976486405,46.46785039615854
31,32,43.901916976486405,46.46785039615854
32,33,43.901916976486405,46.46785039615854
33,34,43.901916976486405,46.46785039615854
34,35,43.901916976486405,46.46785039615854
35,36,43.901916976486405,46.46785039615854
36,37,43.901916976486405,46.46785039615854
37,38,44.202934676311195,46.46785039615854
38,39,44.34154356328523,46.46785039615854
39,40,44.34154356328523,46.46785039615854
40,41,44.34154356328523,46.46785039615854
41,42,44.34154356328523,46.46785039615854
42,43,44.34154356328523,46.46785039615854
43,44,44.34154356328523,46.46785039615854
44,45,44.3754881573936,46.46785039615854
45,46,44.3754881573936,46.46785039615854
46,47,44.3754881573936,46.46785039615854
47,48,44.3754881573936,46.46785039615854
48,49,44.41832980803428,46.46785039615854
49,50,44.41832980803428,46.46785039615854
50,51,44.41832980803428,46.46785039615854
51,52,44.41832980803428,46.46785039615854
52,53,44.41832980803428,46.46785039615854
53,54,44.41832980803428,46.46785039615854
54,55,45.04523942061619,50.22930807165008
55,56,45.04523942061619,50.22930807165008
56,57,45.04523942061619,50.22930807165008
57,58,45.04523942061619,50.22930807165008
58,59,45.04523942061619,50.22930807165008
59,60,45.04523942061619,50.22930807165008
60,61,45.67214903319812,50.22930807165008
61,62,45.67214903319812,50.22930807165008
62,63,45.67214903319812,50.22930807165008
63,64,45.67214903319812,50.22930807165008
64,65,45.67214903319812,50.22930807165008
65,66,45.67214903319812,50.22930807165008
66,67,45.67214903319812,50.22930807165008
67,68,45.67214903319812,50.22930807165008
68,69,45.67214903319812,50.22930807165008
69,70,45.68381746438117,50.22930807165008
70,71,45.68381746438117,50.22930807165008
71,72,45.68381746438117,50.22930807165008
72,73,45.68381746438117,50.22930807165008
73,74,45.68381746438117,50.22930807165008
74,75,45.68381746438117,50.22930807165008
75,76,45.68381746438117,50.22930807165008
76,77,45.68381746438117,50.22930807165008
77,78,45.68381746438117,50.22930807165008
78,79,45.68381746438117,50.22930807165008
79,80,45.68381746438117,50.22930807165008
80,81,45.68381746438117,50.22930807165008
81,82,45.68381746438117,50.22930807165008
82,83,45.68381746438117,50.22930807165008
83,84,45.68381746438117,50.22930807165008
84,85,45.68381746438117,50.22930807165008
85,86,45.68381746438117,50.22930807165008
86,87,45.68381746438117,50.22930807165008
87,88,45.68381746438117,50.22930807165008
88,89,45.68381746438117,50.22930807165008
89,90,45.68381746438117,50.22930807165008
