,generations,mean,max
0,1,27.984166904052856,41.35597396776678
1,2,28.455412340827465,41.35597396776678
2,3,30.858160753163475,41.35597396776678
3,4,33.954390386809635,43.79594279624201
4,5,35.70641729749209,43.79594279624201
5,6,36.51850579249821,43.79594279624201
6,7,36.7753047320692,43.79594279624201
7,8,36.95681376557139,43.79594279624201
8,9,37.40799750116962,43.79594279624201
9,10,37.443927462133914,43.79594279624201
10,11,37.92428253468736,46.378237720456895
11,12,38.82728009987134,46.378237720456895
12,13,38.89846628507182,46.378237720456895
13,14,39.469314545766004,46.378237720456895
14,15,39.760912430352384,46.378237720456895
15,16,39.86633773380151,46.378237720456895
16,17,39.88883311551694,46.378237720456895
17,18,40.02111636589128,46.378237720456895
18,19,40.04839667339587,46.378237720456895
19,20,40.07941023973562,46.378237720456895
20,21,40.49323271748157,46.378237720456895
21,22,40.57505498861679,46.378237720456895
22,23,40.66351649565378,46.378237720456895
23,24,40.769537192056454,46.378237720456895
24,25,40.78325922585502,47.009451275191125
25,26,41.3968961167466,51.131450767012815
26,27,41.42763346349126,51.131450767012815
27,28,41.95567990327843,51.131450767012815
28,29,41.985167962712616,51.131450767012815
29,30,42.136447100460316,51.131450767012815
30,31,42.185459561002546,51.131450767012815
31,32,42.420504391494475,51.131450767012815
32,33,42.51712701937881,51.131450767012815
33,34,42.776621694755185,51.131450767012815
34,35,43.018911109623275,51.131450767012815
35,36,43.03584250948154,51.131450767012815
36,37,43.056726574889154,51.131450767012815
37,38,43.22819163743753,51.131450767012815
38,39,43.407995311904884,51.131450767012815
39,40,43.407995311904884,51.131450767012815
40,41,43.48091624839478,51.131450767012815
41,42,43.48091624839478,51.131450767012815
42,43,43.48091624839478,51.131450767012815
43,44,43.50622785438427,51.131450767012815
44,45,43.638399969745876,51.131450767012815
45,46,43.638399969745876,51.131450767012815
46,47,43.696815482863464,51.131450767012815
47,48,43.70400214695298,51.30769862667783
48,49,43.70400214695298,51.30769862667783
49,50,43.70400214695298,51.30769862667783
50,51,43.72908699448581,51.30769862667783
51,52,43.72908699448581,51.30769862667783
52,53,44.02414544648248,53.3226472791566
53,54,44.02414544648248,53.3226472791566
54,55,44.50952247412737,53.3226472791566
55,56,44.50952247412737,53.3226472791566
56,57,44.65716842796378,53.3226472791566
57,58,44.65716842796378,53.3226472791566
58,59,44.65716842796378,53.3226472791566
59,60,44.678465108589684,53.3226472791566
60,61,44.99116602737213,53.3226472791566
61,62,45.434119564951814,53.852269283679775
62,63,45.65040461186165,58.49243061571169
63,64,45.668956376577,58.49243061571169
64,65,45.668956376577,58.49243061571169
65,66,46.05751468136934,58.49243061571169
66,67,46.077510630628424,58.49243061571169
67,68,46.077510630628424,58.49243061571169
68,69,46.13969363351255,58.49243061571169
69,70,46.13969363351255,58.49243061571169
70,71,46.13969363351255,58.49243061571169
71,72,46.30980043933996,58.49243061571169
72,73,46.32675079679805,58.49243061571169
73,74,46.32675079679805,58.49243061571169
74,75,46.33446245291119,58.49243061571169
75,76,46.33446245291119,58.49243061571169
76,77,46.335208257824256,58.49243061571169
77,78,46.79523230769329,58.49243061571169
78,79,46.79523230769329,58.49243061571169
79,80,46.79523230769329,58.49243061571169
80,81,46.82487122646755,58.49243061571169
81,82,46.82874313334681,58.49243061571169
82,83,46.87265970295893,58.49243061571169
83,84,46.87265970295893,58.49243061571169
84,85,46.87265970295893,58.49243061571169
85,86,46.89560104098048,58.49243061571169
86,87,46.903263787303835,58.49243061571169
87,88,46.91655253273716,58.49243061571169
88,89,47.19141542433256,58.49243061571169
89,90,47.19141542433256,58.49243061571169
90,91,47.19141542433256,58.49243061571169
91,92,47.36761971116528,58.49243061571169
92,93,47.36761971116528,58.49243061571169
93,94,47.76933585662477,58.49243061571169
94,95,47.76933585662477,58.49243061571169
95,96,47.76933585662477,58.49243061571169
96,97,47.76933585662477,58.49243061571169
97,98,47.76933585662477,58.49243061571169
98,99,47.76933585662477,58.49243061571169
99,100,47.77045786570954,58.49243061571169
