,generations,mean,max
0,1,26.529432858129454,38.86696925306883
1,2,26.650667986343525,38.86696925306883
2,3,32.37306418821534,40.04660202983068
3,4,33.07304380820592,40.04660202983068
4,5,33.40592716226624,40.04660202983068
5,6,34.12139139940368,40.04660202983068
6,7,34.5834721774158,40.04660202983068
7,8,35.17777315252712,40.04660202983068
8,9,35.82418845399017,44.58628221746548
9,10,36.209097713893044,44.58628221746548
10,11,36.29488515488912,44.58628221746548
11,12,36.47999831448498,44.58628221746548
12,13,37.35097499464844,44.67481448035686
13,14,38.500900362318546,48.65078151003832
14,15,38.505862194512346,48.65078151003832
15,16,38.56819948931462,48.65078151003832
16,17,38.64564210448173,48.65078151003832
17,18,39.01941862457795,48.65078151003832
18,19,39.22679501018406,48.65078151003832
19,20,39.60132510528414,48.65078151003832
20,21,40.38499184893638,48.65078151003832
21,22,41.21360631408043,51.316400951231586
22,23,41.47358995753576,51.316400951231586
23,24,41.68574879420333,51.316400951231586
24,25,41.92205996084144,51.316400951231586
