,generations,mean,max
0,1,22.038516942159795,34.63728998363952
1,2,24.487985195327667,34.63728998363952
2,3,28.445014259737125,34.63728998363952
3,4,35.85371405379737,43.52537867619755
4,5,36.904525110506164,43.52537867619755
5,6,36.904525110506164,43.52537867619755
6,7,38.0813959803454,43.52537867619755
7,8,38.0813959803454,43.52537867619755
8,9,40.889231132374356,43.52537867619755
9,10,40.889231132374356,43.52537867619755
10,11,40.889231132374356,43.52537867619755
11,12,41.45580397204309,43.52537867619755
12,13,42.25117981338064,43.52537867619755
13,14,42.25117981338064,43.52537867619755
14,15,43.14504854079925,43.52537867619755
15,16,43.14504854079925,43.52537867619755
16,17,43.14504854079925,43.52537867619755
17,18,43.14504854079925,43.52537867619755
18,19,43.23439833606847,43.52537867619755
19,20,43.23439833606847,43.52537867619755
