,generations,mean,max
0,1,25.893943331723,39.25264459614519
1,2,28.120564010754077,39.25264459614519
2,3,33.507671789708475,39.25264459614519
3,4,33.507671789708475,39.25264459614519
4,5,33.939960184300595,39.25264459614519
5,6,33.939960184300595,39.25264459614519
6,7,37.12031860319966,39.25264459614519
7,8,37.12031860319966,39.25264459614519
8,9,37.12031860319966,39.25264459614519
9,10,37.12031860319966,39.25264459614519
10,11,39.17994561982824,42.31661852673557
11,12,41.19892198519546,44.51112493325202
12,13,44.36721380556526,47.092805474533804
13,14,44.36721380556526,47.092805474533804
14,15,46.68138889364155,49.25914379096443
15,16,46.68138889364155,49.25914379096443
16,17,46.68138889364155,49.25914379096443
17,18,46.68138889364155,49.25914379096443
18,19,46.68138889364155,49.25914379096443
19,20,46.68138889364155,49.25914379096443
20,21,47.53468883163171,54.37894341890541
21,22,47.53468883163171,54.37894341890541
22,23,47.53468883163171,54.37894341890541
23,24,47.53468883163171,54.37894341890541
24,25,47.874155682491846,54.37894341890541
