,generations,mean,max
0,1,26.235348821858917,48.03894117505848
1,2,26.65050301807111,48.03894117505848
2,3,29.151544870132238,48.03894117505848
3,4,33.20278445516708,48.03894117505848
4,5,34.10126504955145,48.03894117505848
5,6,35.030868253242026,48.03894117505848
6,7,36.99428040331979,48.03894117505848
7,8,37.19897323604614,48.03894117505848
8,9,37.96278003969104,49.83282126031135
9,10,38.142554553632394,49.83282126031135
10,11,38.189878313380675,49.83282126031135
11,12,38.27790471077167,49.83282126031135
12,13,38.39266886508175,49.83282126031135
13,14,38.44799173912701,49.83282126031135
14,15,38.49782794592291,49.83282126031135
15,16,38.56960318911448,49.83282126031135
16,17,38.901194751440336,49.83282126031135
17,18,39.17377203705797,49.83282126031135
18,19,39.21443383509388,49.83282126031135
19,20,39.24688112553881,49.83282126031135
20,21,39.355276837653186,49.83282126031135
21,22,39.38460551050425,49.83282126031135
22,23,39.48556783031762,49.83282126031135
23,24,39.71011003594007,49.83282126031135
24,25,40.359942052189886,49.83282126031135
25,26,40.42295797226669,49.83282126031135
26,27,40.58123371248268,49.83282126031135
27,28,40.58123371248268,49.83282126031135
28,29,40.71178266189739,49.83282126031135
29,30,40.71178266189739,49.83282126031135
30,31,41.239556262530684,49.83282126031135
31,32,41.42582523645583,49.83282126031135
32,33,41.55169939772386,49.83282126031135
33,34,41.55169939772386,49.83282126031135
34,35,41.55169939772386,49.83282126031135
35,36,41.6970356145258,49.83282126031135
36,37,41.78188875630542,49.83282126031135
37,38,41.81184423755796,49.83282126031135
38,39,42.38819370028227,49.83282126031135
39,40,42.42503748087999,49.83282126031135
40,41,42.548111509790196,49.83282126031135
41,42,42.60603585870765,49.83282126031135
42,43,42.60603585870765,49.83282126031135
43,44,42.616573274162,49.83282126031135
44,45,42.62416097204169,49.83282126031135
45,46,42.64829362570003,49.83282126031135
46,47,42.66801774918651,49.83282126031135
47,48,42.741564221167934,49.83282126031135
48,49,42.741564221167934,49.83282126031135
49,50,42.741564221167934,49.83282126031135
50,51,43.034398369208944,49.83282126031135
51,52,43.11920628214466,49.83282126031135
52,53,43.51944729849616,49.83282126031135
53,54,43.708454766415514,49.83282126031135
54,55,43.708454766415514,49.83282126031135
55,56,43.93947139800279,49.83282126031135
56,57,43.93947139800279,49.83282126031135
57,58,44.064788993888826,49.83282126031135
58,59,44.17424759324708,49.83282126031135
59,60,44.17424759324708,49.83282126031135
60,61,44.17424759324708,49.83282126031135
61,62,44.234669528567586,49.83282126031135
62,63,44.234669528567586,49.83282126031135
63,64,44.3586724174231,52.348094561103515
64,65,44.37122923414866,52.348094561103515
65,66,44.409985787596405,52.348094561103515
66,67,44.409985787596405,52.348094561103515
67,68,44.409985787596405,52.348094561103515
68,69,44.445899231786186,52.348094561103515
69,70,44.46069390727563,52.348094561103515
70,71,44.74631006146351,55.949905464799386
71,72,44.8333522891284,55.949905464799386
72,73,44.85594574933975,55.949905464799386
73,74,44.85594574933975,55.949905464799386
74,75,44.88882428779716,55.949905464799386
75,76,44.88882428779716,55.949905464799386
76,77,44.88882428779716,55.949905464799386
77,78,44.915910852836944,55.949905464799386
78,79,45.0695137216544,55.949905464799386
79,80,45.0695137216544,55.949905464799386
80,81,45.37338683141616,55.949905464799386
81,82,45.38816948108256,55.949905464799386
82,83,45.47903366959882,55.949905464799386
83,84,45.47903366959882,55.949905464799386
84,85,45.47903366959882,55.949905464799386
