,generations,mean,max
0,1,26.44607036259573,41.451223235661004
1,2,26.961482911577146,41.451223235661004
2,3,31.812301574792006,41.451223235661004
3,4,32.87424635052775,41.451223235661004
4,5,33.96985990453703,41.451223235661004
5,6,34.635044295110404,41.451223235661004
6,7,35.27978375030287,41.451223235661004
7,8,35.566669612923626,41.451223235661004
8,9,36.15370957119724,43.508315543024466
9,10,36.45187971088445,43.508315543024466
10,11,38.0165703335651,48.252200341513735
11,12,38.2068356373755,48.252200341513735
12,13,38.471256745341535,48.252200341513735
13,14,38.839122313222454,48.252200341513735
14,15,39.136531501444,48.252200341513735
15,16,39.15456271799039,48.252200341513735
16,17,39.18541624663248,48.252200341513735
17,18,39.36109823869914,48.252200341513735
18,19,39.4941020152515,48.252200341513735
19,20,39.527856922597,48.252200341513735
20,21,39.64732628909606,48.703931326742726
21,22,39.64732628909606,48.703931326742726
22,23,39.64732628909606,48.703931326742726
23,24,39.804649080496816,48.703931326742726
24,25,40.10619539874979,48.703931326742726
