,generations,mean,max
0,1,26.546248468741155,39.51027367229874
1,2,26.923891579707895,39.51027367229874
2,3,30.48148730788275,43.56887115039079
3,4,32.417635912790956,43.56887115039079
4,5,34.68834049047716,43.56887115039079
5,6,35.41266376866039,43.56887115039079
6,7,35.690154729039115,44.44172632914203
7,8,36.44770886195416,44.62580573519145
8,9,37.26603363630322,45.70992102920718
9,10,37.335103447145386,45.70992102920718
10,11,38.196983330506825,45.70992102920718
11,12,38.69248157224536,45.70992102920718
12,13,39.40202563139473,46.094310765247975
13,14,39.50004933126892,46.094310765247975
14,15,39.50004933126892,46.094310765247975
15,16,39.54160527115491,46.094310765247975
16,17,39.5847931027356,46.094310765247975
17,18,39.653657792820184,46.094310765247975
18,19,39.8101093629458,46.094310765247975
19,20,40.07511125350259,46.094310765247975
20,21,40.3194489515281,46.46371329709089
21,22,40.3194489515281,46.46371329709089
22,23,40.43690553510686,50.17377678713993
23,24,40.44536139874569,50.17377678713993
24,25,40.50144880841427,50.17377678713993
25,26,40.846228419162045,50.17377678713993
26,27,40.879860159743764,50.17377678713993
27,28,40.879860159743764,50.17377678713993
28,29,41.411222554601565,50.17377678713993
29,30,41.46216873079145,50.17377678713993
30,31,41.46216873079145,50.17377678713993
31,32,41.46216873079145,50.17377678713993
32,33,41.76615294937266,50.17377678713993
33,34,41.76615294937266,50.17377678713993
34,35,42.01613790458231,50.17377678713993
35,36,42.01613790458231,50.17377678713993
36,37,42.08758205862404,50.17377678713993
37,38,42.12384350307711,50.17377678713993
38,39,42.12384350307711,50.17377678713993
39,40,42.12384350307711,50.17377678713993
40,41,42.12384350307711,50.17377678713993
41,42,42.26478921971022,50.17377678713993
42,43,42.32440606629016,50.17377678713993
43,44,42.760137970032844,50.17377678713993
44,45,42.81478675297189,50.17377678713993
