,generations,mean,max
0,1,26.183285979945424,35.0720239994483
1,2,26.596846373359917,35.0720239994483
2,3,31.17257880395917,38.706781880692404
3,4,33.35402264086595,41.54749202576629
4,5,33.87611999639821,41.54749202576629
5,6,36.731114182551096,41.54749202576629
6,7,37.1280721484813,41.54749202576629
7,8,37.432267524086825,41.54749202576629
8,9,37.432267524086825,41.54749202576629
9,10,39.035208722292296,49.70513477765922
10,11,39.03652148693599,49.70513477765922
11,12,39.03652148693599,49.70513477765922
12,13,40.054888312420886,52.43060475445033
13,14,40.1268997544455,52.43060475445033
14,15,40.1268997544455,52.43060475445033
15,16,40.377403506357815,52.43060475445033
16,17,40.377403506357815,52.43060475445033
17,18,40.445480423926696,52.43060475445033
18,19,40.72361484347593,52.43060475445033
19,20,40.726144299565476,52.43060475445033
20,21,40.726144299565476,52.43060475445033
21,22,41.09783561605883,52.43060475445033
22,23,41.09783561605883,52.43060475445033
23,24,41.82329112810737,52.43060475445033
24,25,41.835970591541844,52.43060475445033
25,26,41.835970591541844,52.43060475445033
26,27,42.222385661851085,52.43060475445033
27,28,42.5910219285063,52.43060475445033
28,29,43.09265597513,52.43060475445033
29,30,43.575812830181384,52.43060475445033
30,31,43.58860500236968,52.43060475445033
31,32,44.40318518289477,52.43060475445033
32,33,44.40318518289477,52.43060475445033
33,34,44.40318518289477,52.43060475445033
34,35,44.60043147127972,52.43060475445033
